event id	time of event (UTC)	dead time	decay time (ns)	1st chA height	1st chA position	1st chA integral	1st chB height	1st chB position	1st chB integral	1st chC height	1st chC position	1st chC integral	1st chD height	1st chD position	1st chD integral	2nd chA height	2nd chA position	2nd chA integral	2nd chB height	2nd chB position	2nd chB integral	2nd chC height	2nd chC position	2nd chC integral	2nd chD height	2nd chD position	2nd chD integral
196690	1748855402.4572945	0.01680672268907568	14572	316.0218	507	9695.13	197.40402	507	6512.641	0.0	0	0.0	0.0	0	0.0	511.94943	4151	16311.071	318.52856	4149	9841.535	0.0	0	0.0	0.0	0	0.0
197068	1748855405.985365	0.023758099352051865	5533	252.03001	507	8131.1035	209.35345	507	6514.7476	226.67017	507	7021.3936	249.55402	506	7463.0767	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	78.601746	1890	1930.5327
197127	1748855406.50544	0.024301336573511523	88	703.9708	509	22802.654	1000.0	508	34685.348	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	528	78667.44	1000.0	533	90023.195
197309	1748855408.0575368	0.022222222222222254	1624	408.0186	509	13915.218	571.66583	507	17915.28	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	914	33937.598	0.0	0	0.0	0.0	0	0.0
197796	1748855412.7641356	0.02164948453608251	88	276.02118	507	8711.0205	221.30292	507	6907.295	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	147.43787	529	4734.8647	0.0	0	0.0
199288	1748855427.0903144	0.017946161515453585	2494	136.0267	505	4279.0186	201.38718	503	6841.672	278.1742	506	9122.154	174.01266	504	4999.433	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	313.16132	1128	9088.183
199611	1748855429.9696124	0.016438356164383605	1218	240.01907	507	7298.904	181.48685	506	5436.0986	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	218.75	811	6919.7065	0.0	0	0.0
200102	1748855434.4959948	0.018009478672985746	1616	340.01294	507	10671.092	225.28604	507	6878.7666	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	141.67078	911	4387.318	0.0	0	0.0	0.0	0	0.0
200104	1748855434.5170949	0.018009478672985746	8420	192.0214	507	5934.7314	113.78876	507	3830.679	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	99.90158	2612	2736.232	0.0	0	0.0
200619	1748855439.6466014	0.01936799184505611	4320	472.01035	509	15507.213	1000.0	517	59436.617	0.0	0	0.0	0.0	0	0.0	192.0214	1594	5938.6377	141.67078	1592	4366.232	0.0	0	0.0	0.0	0	0.0
201116	1748855444.0669672	0.021229050279329642	701	160.03323	505	5010.838	137.68762	504	4677.701	187.05402	506	5974.226	639.13324	504	21117.062	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	170.02954	680	5074.7275
201143	1748855444.3086174	0.021229050279329642	1386	240.01907	508	8115.5386	237.2201	505	8053.565	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	361.3589	853	11455.953	0.0	0	0.0
201190	1748855444.7292674	0.021229050279329642	3142	260.02707	507	7991.155	161.5711	506	5733.0996	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	131.59756	1292	4257.3013	0.0	0	0.0
201368	1748855446.225611	0.024771838331160367	986	256.02856	508	8343.073	193.4209	505	6440.327	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	408.4338	753	12677.488	0.0	0	0.0	0.0	0	0.0
201664	1748855449.070394	0.02134831460674158	205	360.02094	508	11187.056	181.48685	506	5838.9355	389.0871	507	12375.045	448.32678	506	21306.826	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	202.7559	558	9166.1875
201711	1748855449.5010924	0.01881188118811883	8230	212.02942	507	6546.949	408.4338	506	13311.981	0.0	0	0.0	0.0	0	0.0	260.02707	2565	8467.216	257.13583	2563	7323.633	0.0	0	0.0	0.0	0	0.0
202288	1748855455.1113346	0.017489711934156382	258	268.0241	506	8151.127	245.18639	505	10014.285	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	67.68268	570	2908.343	0.0	0	0.0	0.0	0	0.0
202405	1748855456.2407439	0.02178899082568808	3284	236.02054	507	7622.924	153.60483	505	4679.9775	250.44598	507	7685.224	293.2763	505	8450.664	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	229.66904	1327	7040.2026
202528	1748855457.341927	0.018404907975460127	784	324.01883	509	10871.049	269.0699	507	8785.526	0.0	0	0.0	0.0	0	0.0	172.02878	704	5434.9604	627.3991	704	19284.836	0.0	0	0.0	0.0	0	0.0
202682	1748855458.7089431	0.022332506203473934	3120	332.01587	508	10527.238	472.13336	506	14600.989	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	107.82172	1287	3183.898	0.0	0	0.0
205215	1748855482.1716588	0.021616541353383423	4012	352.02386	507	11095.118	141.67078	504	4451.895	492.07983	507	15922.059	686.8387	506	22299.504	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	1509	49109.25
206714	1748855496.088924	0.01823154056517773	978	212.02942	506	6783.048	181.48685	503	6194.1753	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	328.80167	749	10884.565	0.0	0	0.0	0.0	0	0.0
206806	1748855497.0845742	0.023086269744835963	12355	360.02094	508	11403.035	233.23697	505	7548.258	317.79034	508	9883.639	372.78543	508	11932.626	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	448.32678	3596	14172.061
206840	1748855497.3643942	0.023086269744835963	804	296.02917	508	9871.265	599.5325	506	19097.754	0.0	0	0.0	0.0	0	0.0	128.02966	709	3738.5896	58.05548	707	2127.2454	0.0	0	0.0	0.0	0	0.0
208100	1748855509.3591328	0.017913593256059013	10920	156.0347	506	4778.693	245.18639	504	7921.8584	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	111.78949	3235	3441.4033	0.0	0	0.0
208337	1748855511.7473264	0.01898734177215189	129	619.98645	508	20178.748	288.9856	507	9001.3955	1000.0	519	62513.21	1000.0	521	72246.51	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	546	72246.51
209702	1748855524.7807882	0.02083333333333337	884	264.02557	508	8487.055	420.38324	506	13281.6045	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	464.16708	728	14906.326	0.0	0	0.0	0.0	0	0.0
209895	1748855526.466236	0.023047375160051176	688	364.01944	509	11743.263	193.4209	505	6328.753	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	286.09436	679	9474.039	0.0	0	0.0
210159	1748855528.9431226	0.021428571428571463	3294	240.01907	506	7306.8247	261.11896	505	7807.992	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	444.54355	1329	14114.434	0.0	0	0.0
210941	1748855536.0479233	0.0223792697290931	156	152.03616	506	4406.6772	177.5037	504	5490.6035	369.27905	505	18038.219	754.42914	505	29413.895	0.0	0	0.0	0.0	0	0.0	162.41696	546	8875.401	107.344986	542	10968.321
212699	1748855552.5377688	0.020713463751438455	5702	212.02942	506	6338.8574	193.4209	505	6319.2505	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.089203	1931	1558.3481	0.0	0	0.0	0.0	0	0.0
213081	1748855556.0577908	0.023696682464455	576	316.0218	507	10175.275	229.25381	507	7584.3525	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	179.18	651	5581.123	0.0	0	0.0	0.0	0	0.0
213415	1748855559.327372	0.019095477386934623	556	228.0235	507	7146.8994	249.16954	505	7589.18	297.1057	508	9647.807	527.8205	506	16753.344	0.0	0	0.0	0.0	0	0.0	460.39923	647	15183.96	197.86542	644	6174.0884
213833	1748855563.3354104	0.02134831460674158	5233	148.03766	505	4638.7593	197.40402	504	5963.9053	194.97415	506	6449.3267	245.57086	504	7642.8877	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	197.86542	1813	5616.9272
214583	1748855570.0298944	0.021087680355160954	688	256.02856	507	8227.208	141.67078	505	4616.846	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	73.97269	678	2149.945	0.0	0	0.0	0.0	0	0.0
214835	1748855572.2247388	0.023227383863080653	754	260.02707	508	8250.955	121.755035	507	3708.4783	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	139.51773	696	4243.7373	122.324066	696	3543.2126
215156	1748855575.3629932	0.02111932418162621	3758	204.03235	507	6323.1855	145.6539	504	4557.0225	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	531.6806	1446	16540.467	245.57086	1444	7995.786
215250	1748855576.2237654	0.021444695259593693	5048	240.01907	506	8131.0596	348.70203	505	10853.857	0.0	0	0.0	0.0	0	0.0	591.98145	1769	19238.709	265.08673	1766	7864.5415	0.0	0	0.0	0.0	0	0.0
215368	1748855577.336953	0.021276595744680882	356	260.02707	507	8531.439	157.58798	505	4857.4966	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	274.20645	596	8678.624	98.471344	594	2761.2095
215774	1748855580.8803625	0.02420382165605095	3294	264.02557	507	9079.099	161.5711	506	5017.0054	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	133.70447	1330	4721.1313	0.0	0	0.0	0.0	0	0.0
216367	1748855586.2776258	0.024721878862793534	2810	268.0241	507	8219.056	265.08673	506	8161.0303	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	185.46997	1209	5486.6816	0.0	0	0.0	0.0	0	0.0
216829	1748855590.6179557	0.023121387283236983	3092	492.00296	508	16071.24	205.37033	506	6806.8823	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	60.28543	1280	1410.7104	0.0	0	0.0
216940	1748855591.5909986	0.021158129175946505	426	388.0106	507	12579.186	647.3148	506	25771.162	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	147.31482	613	5307.3906	0.0	0	0.0	0.0	0	0.0
219138	1748855613.0206501	0.020385050962627438	3350	244.0176	507	7927.027	169.53741	507	5586.7837	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	171.21371	1345	5558.3325	150.15994	1344	4704.973
219158	1748855613.1972501	0.020385050962627438	178	240.01907	507	8011.026	285.00244	504	11058.672	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.750122	550	3694.037	0.0	0	0.0	0.0	0	0.0
220177	1748855622.0841568	0.019251336898395754	436	208.03088	506	6487.0483	404.45065	506	19197.266	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	163.2474	615	5885.2417	0.0	0	0.0	0.0	0	0.0
220345	1748855623.524233	0.02183908045977012	218	283.98746	509	10473.607	273.05304	506	11946.041	0.0	0	0.0	0.0	0	0.0	376.015	562	23044.963	91.58157	562	4431.4834	0.0	0	0.0	0.0	0	0.0
220539	1748855625.2030349	0.023724792408066464	1742	236.02054	507	7807.2993	177.5037	504	5672.9824	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	157.58798	941	5600.4985	0.0	0	0.0	0.0	0	0.0
220913	1748855628.6603081	0.022222222222222254	10596	292.01526	508	9391.09	177.5037	506	5359.85	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	81.938965	3156	2219.2583	0.0	0	0.0	0.0	0	0.0
221130	1748855630.8314495	0.019487179487179485	212	400.02155	508	13443.174	159.26428	506	5371.8345	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	424.351	560	19018.676	0.0	0	0.0	0.0	0	0.0
221398	1748855633.2935977	0.018200202224469164	188	304.02618	508	9759.108	165.55426	506	5314.219	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	52.365295	554	1542.7233	0.0	0	0.0
222550	1748855644.4037747	0.02032085561497321	1516	336.0144	508	10242.851	448.24988	506	13947.82	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	229.25381	886	7290.7207	0.0	0	0.0	0.0	0	0.0
222893	1748855647.6477437	0.019978969505783373	6930	571.98883	509	18554.98	153.60483	506	4548.6255	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	72.17334	2240	2121.8467	0.0	0	0.0
223027	1748855648.887786	0.02195121951219514	7992	384.01205	508	12323.343	245.18639	506	7347.5327	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	198.94193	2505	6174.2285	0.0	0	0.0
225998	1748855676.88882	0.019459459459459483	268	200.03384	505	6482.9897	695.09717	505	26717.56	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	139.34854	572	6214.1963	0.0	0	0.0	0.0	0	0.0
226392	1748855680.8429935	0.01831129196337744	226	132.02817	505	4014.8418	221.30292	504	9375.769	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.765503	561	3164.2202	0.0	0	0.0	0.0	0	0.0
226842	1748855684.6651857	0.02211302211302213	8697	172.02878	506	5151.1235	121.755035	505	4059.5024	515.84033	506	16154.525	293.2763	506	8645.083	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	82.56952	2680	2286.5386
227285	1748855688.8663685	0.01793248945147674	3246	316.0218	507	10379.122	639.3485	506	19736.467	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	141.67078	1318	4247.6777	0.0	0	0.0	0.0	0	0.0
227684	1748855692.2447674	0.023376623376623384	14053	156.0347	506	4710.8247	185.46997	505	5176.4424	155.37341	506	4551.0103	138.22589	504	3923.395	0.0	0	0.0	0.0	0	0.0	143.48547	4018	4272.311	114.37317	4019	3303.1477
227781	1748855693.1370413	0.018927444794952675	6454	316.0218	508	9879.215	340.7511	505	10658.981	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	153.60483	2120	5119.2773	0.0	0	0.0	0.0	0	0.0
228734	1748855702.1400375	0.018286814244465877	1088	456.01624	508	14911.235	316.85223	506	9671.904	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	396.48438	779	11744.326	0.0	0	0.0	0.0	0	0.0
229019	1748855704.8782258	0.023456790123456805	1924	336.0144	508	11011.072	217.31976	506	6611.634	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	88.02902	988	2364.8784	0.0	0	0.0
229793	1748855712.0774517	0.018672199170124526	10153	176.02731	507	5395.127	205.37033	506	6119.926	131.59756	506	4066.8032	114.37317	504	3111.942	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	58.716766	3044	1439.0988
230880	1748855722.4868538	0.019685039370078705	8152	224.02496	507	6646.9287	145.6539	505	4456.7056	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	202.9097	2544	5924.659	0.0	0	0.0
231106	1748855724.5192633	0.021428571428571463	2510	304.02618	508	10139.321	316.85223	507	10137.78	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	149.62167	1135	4578.4155	0.0	0	0.0	0.0	0	0.0
231259	1748855726.043056	0.018590998043052864	218	328.01733	507	10507.306	308.88596	506	16536.262	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	211.02979	561	8137.21	0.0	0	0.0	0.0	0	0.0
231931	1748855732.1257823	0.02285714285714291	5841	240.01907	507	7519.13	153.60483	507	4902.601	408.89517	507	12718.241	392.6704	506	12892.872	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.76587	1967	1314.9297
231943	1748855732.2307823	0.02285714285714291	259	140.0252	505	4222.671	161.5711	503	5249.135	397.00726	507	13286.906	285.32544	506	15277.682	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	178.90317	570	6546.2446
232001	1748855732.7384179	0.021181716833890696	11653	212.02942	506	7175.2573	288.9856	505	8859.126	183.10162	506	5925.5205	221.71814	506	6287.4937	0.0	0	0.0	277.0362	3418	9000.323	230.63791	3420	7175.1196	185.93134	3419	5396.9937
232142	1748855733.957639	0.02168367346938771	319	156.0347	506	4726.849	145.6539	506	4996.5215	234.5903	507	7130.598	436.3927	506	22394.996	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	230.59178	586	8581.46
232409	1748855736.1427634	0.021761658031088094	13096	428.0112	508	13583.047	173.52054	506	5126.859	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	56.33304	3781	1461.7223	0.0	0	0.0
232581	1748855737.7469351	0.020111731843575398	1558	324.01883	508	10115.096	281.01932	507	8830.22	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	52.365295	897	1206.9396	0.0	0	0.0
233232	1748855744.0672429	0.02157497303128375	2590	376.015	508	11663.122	396.48438	507	12309.027	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	129.72134	1155	4586.3823	0.0	0	0.0	0.0	0	0.0
233301	1748855744.7075214	0.022026431718061623	818	392.0091	507	12619.127	257.13583	506	7920.7173	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	404.45065	711	13162.799	0.0	0	0.0	0.0	0	0.0
233790	1748855749.4880013	0.021396396396396344	822	328.01733	508	11195.298	874.26184	505	26993.518	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	234.91324	712	7503.475	0.0	0	0.0	0.0	0	0.0
233837	1748855749.9425473	0.02020202020202022	2774	412.0171	507	13195.311	623.41595	506	20228.602	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	360.65146	1200	11776.1455	0.0	0	0.0	0.0	0	0.0
233936	1748855750.8737552	0.02352941176470591	4358	408.0186	508	12751.123	468.1502	506	14997.897	0.0	0	0.0	0.0	0	0.0	136.0267	1597	4274.62	133.70447	1596	4082.8013	0.0	0	0.0	0.0	0	0.0
234647	1748855757.8509188	0.01745877788554806	5680	140.0252	505	4390.914	237.2201	501	7561.3433	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	119.709656	1923	3484.5405	0.0	0	0.0
234745	1748855758.7778537	0.02619047619047621	1604	264.02557	508	8283.082	595.5493	506	19054.564	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	233.23697	908	7816.587	0.0	0	0.0	0.0	0	0.0
235400	1748855764.913505	0.02106430155210648	412	208.03088	507	7267.085	165.55426	505	5224.47	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	206.86209	609	6644.0215	0.0	0	0.0
235435	1748855765.237389	0.022727272727272707	7232	216.02792	507	6991.0337	109.8056	506	3665.7708	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	175.1661	2315	5766.994	126.30722	2314	3874.9985
235743	1748855767.9813175	0.020000000000000018	7311	172.02878	507	5727.0376	233.23697	504	7278.8027	151.40564	506	5041.708	209.78409	504	6242.219	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	106.42224	2333	3082.2754
235814	1748855768.602361	0.02509907529722588	1642	300.02768	507	9279.039	408.4338	505	12215.552	0.0	0	0.0	0.0	0	0.0	188.02289	917	6103.1123	253.15268	916	7704.8613	0.0	0	0.0	0.0	0	0.0
237241	1748855781.5805278	0.022332506203473934	308	216.02792	507	7407.845	169.53741	505	5549.288	444.54355	507	14285.601	523.8527	505	28286.76	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	349.85544	583	12664.681
237257	1748855781.7094877	0.022332506203473934	550	208.03088	508	7179.2095	234.91324	505	7308.1006	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	503.96777	644	16061.558	0.0	0	0.0	0.0	0	0.0
237351	1748855782.5211306	0.019715224534501696	2428	332.01587	508	10943.462	273.05304	507	9103.21	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	230.63791	1115	7032.005	297.25946	1114	9771.114
238413	1748855792.5003831	0.01939058171745156	3733	228.0235	507	7459.1064	153.60483	505	4230.4995	202.9097	508	6177.305	174.01266	507	5034.0522	364.01944	1441	11455.186	348.70203	1439	10654.45	167.24594	1442	5077.4487	98.471344	1438	2891.4846
238471	1748855793.128523	0.01939058171745156	82	228.0235	506	6654.8037	217.31976	505	6464.612	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	183.10162	526	5911.4033	321.11218	526	9872.706
238572	1748855794.0009518	0.023346303501945553	6312	204.03235	505	6034.8013	312.86908	505	9686.126	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	345.5186	2083	11143.007	0.0	0	0.0
238968	1748855797.7616813	0.018730489073881418	3108	168.03027	507	5330.6763	376.58405	505	11770.303	0.0	0	0.0	0.0	0	0.0	200.03384	1284	6278.8345	141.67078	1282	4195.558	0.0	0	0.0	0.0	0	0.0
239027	1748855798.2831974	0.022959183673469385	368	288.01672	509	9231.275	197.40402	507	6028.9736	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	206.86209	601	6732.315	197.86542	599	6145.6245
241582	1748855822.5709963	0.02490170380078638	480	332.01587	509	11167.303	265.08673	507	8342.255	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	179.13385	629	5773.2373	205.81631	627	6154.7905
242301	1748855828.8566341	0.02244389027431426	1980	304.02618	507	9735.054	193.4209	507	5736.4194	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	175.1661	1002	5728.8096	0.0	0	0.0
242427	1748855829.9003093	0.022629310344827624	1576	276.02118	508	8230.761	241.20325	506	7290.1685	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	113.78876	901	3230.2234	0.0	0	0.0	0.0	0	0.0
242982	1748855835.1120515	0.01819923371647514	6718	196.03531	507	6215.041	245.18639	506	7822.586	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	324.81854	2186	9982.56	0.0	0	0.0	0.0	0	0.0
243364	1748855838.828086	0.021087680355160954	2404	248.0315	507	7646.9907	292.96875	505	8860.113	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	567.6827	1107	17770.902	0.0	0	0.0	0.0	0	0.0
243597	1748855840.8956635	0.020134228187919434	12832	196.03531	508	6318.82	181.48685	506	6028.22	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	206.86209	3715	6665.0	0.0	0	0.0
243980	1748855844.5606592	0.021077283372365363	4352	132.02817	506	4322.5864	241.20325	503	7547.597	202.9097	504	6625.3535	241.5877	503	7668.8623	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	98.471344	1592	2998.8293
244059	1748855845.2377944	0.02100350058343059	4614	152.03616	506	4686.7114	157.58798	503	4778.3105	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	129.72134	1658	3967.2898	0.0	0	0.0	0.0	0	0.0
245384	1748855858.1060333	0.019487179487179485	14804	200.03384	506	6502.813	308.88596	506	9875.398	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.765503	4207	1803.0879	0.0	0	0.0	0.0	0	0.0
245795	1748855861.9296477	0.020765027322404372	9376	136.0267	506	4294.6733	237.2201	503	7543.1978	309.85483	504	9395.163	134.25812	503	3830.9226	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	94.50357	2848	2499.7363
245876	1748855862.6702096	0.024070021881838044	206	392.0091	507	12539.2295	480.09967	506	18137.023	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	79.63214	558	4916.2285	0.0	0	0.0	0.0	0	0.0
245879	1748855862.6976297	0.024070021881838044	12707	164.03174	504	4910.7827	221.30292	504	7670.1523	155.37341	505	4608.2354	102.45447	504	3388.1157	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	197.86542	3681	5649.592
246195	1748855865.7409348	0.022002200220021972	12474	164.03174	505	4710.5947	300.93506	504	9156.464	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	56.33304	3623	1700.7266	0.0	0	0.0
246844	1748855871.7331586	0.020576131687242816	1130	220.02646	507	6422.8433	177.5037	506	5869.9854	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	258.36615	789	8006.46	0.0	0	0.0
246898	1748855872.2580388	0.020576131687242816	1806	288.01672	508	9310.953	738.88104	505	24043.898	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	360.65146	958	11923.259	0.0	0	0.0	0.0	0	0.0
247486	1748855877.4512184	0.02506265664160401	330	436.00824	508	14331.158	806.5791	507	49804.21	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	740.5574	590	24988.363	0.0	0	0.0	0.0	0	0.0
247646	1748855878.9253323	0.019230769230769273	7610	208.03088	506	6334.875	209.35345	504	6104.036	143.48547	506	4302.7773	221.71814	506	7350.8403	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	122.324066	2408	3754.7656
247655	1748855879.0095723	0.019230769230769273	188	527.9897	509	17395.115	1000.0	507	37390.52	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	99.5325	555	9803.548	0.0	0	0.0	0.0	0	0.0
247891	1748855881.381467	0.01647875108412833	2736	715.9818	509	23258.775	165.55426	506	4981.573	202.9097	511	6517.503	177.98044	507	5519.3164	204.03235	1193	6574.772	217.31976	1193	7252.183	234.5903	1193	7230.5757	86.55264	1190	2164.8914
248271	1748855885.3053238	0.01789077212806023	10021	216.02792	506	6742.985	137.68762	506	4426.519	218.75	507	7007.7793	193.88226	504	6115.0967	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	281.35767	3011	8893.848
248662	1748855888.897247	0.024844720496894457	2908	340.01294	507	10707.093	320.8354	507	9818.619	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	183.10162	1235	6046.937	114.37317	1233	3515.931
249525	1748855897.270848	0.018907563025210128	3328	340.01294	507	10899.251	197.40402	505	5821.681	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	270.25406	1338	8332.264	82.56952	1338	2229.9595
249692	1748855898.8018837	0.020293122886133053	630	304.02618	507	9435.104	177.5037	506	5289.1396	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	72.17334	664	2099.4243	0.0	0	0.0
249931	1748855900.9959376	0.015496809480401108	110	364.01944	508	11263.164	209.35345	507	6740.9385	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	206.86209	535	6800.92	0.0	0	0.0
250046	1748855902.1337874	0.020706455542021884	116	236.02054	506	7190.8975	304.9028	506	12660.555	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	55.733276	535	6376.03	0.0	0	0.0	0.0	0	0.0
250133	1748855902.8720732	0.0200892857142857	4688	292.01526	508	9015.029	205.37033	506	6474.561	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	169.53741	1679	5201.4453	0.0	0	0.0	0.0	0	0.0
251113	1748855912.2122948	0.02648171500630514	12381	188.02289	507	5870.816	141.67078	505	4370.1387	210.82983	508	6612.1294	126.30722	507	3996.3997	0.0	0	0.0	0.0	0	0.0	155.37341	3602	5067.7754	118.35629	3602	3682.3462
251391	1748855914.7729006	0.020491803278688492	2832	168.03027	506	5330.799	149.62167	503	4669.9043	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	107.82172	1213	3411.3984	253.52177	1212	7564.5776
251762	1748855918.0350833	0.020334928229665095	372	240.01907	507	7723.2993	1000.0	505	39127.49	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	179.18	599	7232.6978	0.0	0	0.0	0.0	0	0.0
252300	1748855923.2204225	0.02083333333333337	1066	376.015	508	12203.141	344.71887	508	11606.006	0.0	0	0.0	0.0	0	0.0	152.03616	775	4622.7964	189.43774	774	5719.441	0.0	0	0.0	0.0	0	0.0
252627	1748855926.0048056	0.020656136087484844	716	256.02856	506	8307.118	241.20325	505	7366.4004	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	230.63791	685	7114.3423	98.471344	684	2880.427
